pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,tsl_confirmed,ema_confluence,ema_trend_pullback,trigger_rsi_level,exit_date,exit_price,outcome,bars_held,asset_class
STEEM-USD,SHORT,2022-03-20,0.33208000659942627,0.36220434149984765,0.2718313367985835,221,False,False,False,58.3,2022-03-23,0.36220434149984765,LOSS,3.0,crypto
STEEM-USD,SHORT,2022-03-25,0.3600040078163147,0.3887192654781629,0.30257349249261833,226,False,True,True,68.78,2022-03-27,0.3887192654781629,LOSS,2.0,crypto
STEEM-USD,SHORT,2022-03-30,0.4072819948196411,0.4491060648440814,0.32363385477076057,231,False,True,True,73.71,2022-04-11,0.32363385477076057,WIN,12.0,crypto
STEEM-USD,SHORT,2022-06-06,0.2864139974117279,0.35171206894650003,0.15581785434218365,299,False,False,False,57.16,2022-07-09,0.35171206894650003,LOSS,33.0,crypto
STEEM-USD,SHORT,2022-07-10,0.2370550036430359,0.2942674449482575,0.12263012103259263,333,False,False,False,64.62,2022-08-11,0.2942674449482575,LOSS,32.0,crypto
STEEM-USD,LONG,2022-08-24,0.23441199958324432,0.2079093102063418,0.2874173783370494,378,False,False,False,38.36,2022-09-07,0.2079093102063418,LOSS,14.0,crypto
STEEM-USD,SHORT,2022-10-27,0.23152600228786469,0.24952828666137084,0.19552143354085239,442,False,True,True,60.73,2022-11-08,0.19552143354085239,WIN,12.0,crypto
STEEM-USD,LONG,2022-11-11,0.16624900698661804,0.13508882437901823,0.22856937220181767,457,False,False,False,33.07,2023-01-18,0.22856937220181767,WIN,68.0,crypto
STEEM-USD,SHORT,2023-01-19,0.1912519931793213,0.21350717558192145,0.14674162837412097,526,False,True,True,78.16,2023-02-04,0.21350717558192145,LOSS,16.0,crypto
STEEM-USD,LONG,2023-03-11,0.1794939935207367,0.15707752465155442,0.22432693125910125,577,False,False,False,26.29,2023-04-06,0.22432693125910125,WIN,26.0,crypto
STEEM-USD,SHORT,2023-04-07,0.2348340004682541,0.27389910411335555,0.15670379317805117,604,False,False,False,71.71,2023-04-17,0.27389910411335555,LOSS,10.0,crypto
STEEM-USD,SHORT,2023-04-18,0.2495879977941513,0.28313164495782384,0.18250070346680625,615,False,False,False,65.17,2023-05-25,0.18250070346680625,WIN,37.0,crypto
STEEM-USD,LONG,2023-05-26,0.18490499258041382,0.1722993012403558,0.21011637526052984,653,False,False,False,29.23,2023-06-06,0.1722993012403558,LOSS,11.0,crypto
STEEM-USD,LONG,2023-06-13,0.1572130024433136,0.1434698034318856,0.18469940046616962,671,False,False,False,22.23,2023-06-25,0.18469940046616962,WIN,12.0,crypto
STEEM-USD,SHORT,2023-06-26,0.1807830035686493,0.193358454949076,0.15563210080779588,684,False,True,True,66.02,2023-07-01,0.193358454949076,LOSS,5.0,crypto
STEEM-USD,SHORT,2023-07-13,0.2013999968767166,0.24922836682079977,0.1057432569885503,701,False,False,False,83.22,2023-10-24,0.24922836682079977,LOSS,103.0,crypto
STEEM-USD,SHORT,2023-10-25,0.21366700530052185,0.2549755199376935,0.13104997602617852,805,True,False,False,85.33,2023-11-08,0.2549755199376935,LOSS,14.0,crypto
STEEM-USD,LONG,2023-12-20,0.25204500555992126,0.2244685759406987,0.3071978647983664,861,False,False,False,41.84,2024-01-03,0.2244685759406987,LOSS,14.0,crypto
STEEM-USD,LONG,2024-01-08,0.2362080067396164,0.20445100252655485,0.2997220151657395,880,False,True,True,34.23,2024-01-23,0.20445100252655485,LOSS,15.0,crypto
STEEM-USD,SHORT,2024-02-13,0.2256380021572113,0.24516522352658063,0.18658355941847266,916,False,True,False,56.31,2024-02-16,0.24516522352658063,LOSS,3.0,crypto
STEEM-USD,SHORT,2024-02-21,0.25394201278686523,0.2777669168890913,0.20629220458241315,924,False,False,False,73.97,2024-02-29,0.2777669168890913,LOSS,8.0,crypto
STEEM-USD,LONG,2024-03-17,0.33243200182914734,0.26553815867153163,0.46621968814437875,949,False,False,False,50.81,2024-03-20,0.26553815867153163,LOSS,3.0,crypto
STEEM-USD,SHORT,2024-05-30,0.29155099391937256,0.3343749576777031,0.2059030664027115,1023,False,False,False,68.77,2024-06-17,0.2059030664027115,WIN,18.0,crypto
STEEM-USD,LONG,2024-06-19,0.192098006606102,0.15967788622439158,0.2569382473695228,1043,False,False,False,23.79,2024-07-05,0.15967788622439158,LOSS,16.0,crypto
STEEM-USD,SHORT,2024-07-18,0.19514699280261993,0.21613962436536727,0.15316172967712527,1072,False,False,False,51.95,2024-07-21,0.21613962436536727,LOSS,3.0,crypto
STEEM-USD,SHORT,2024-07-22,0.19974499940872192,0.22123086898736405,0.15677326025143767,1076,False,False,False,63.07,2024-08-04,0.15677326025143767,WIN,13.0,crypto
STEEM-USD,SHORT,2024-09-22,0.18856699764728546,0.20702793711569992,0.15164511871045655,1138,False,True,True,69.56,2024-11-03,0.15164511871045655,WIN,42.0,crypto
STEEM-USD,LONG,2024-11-05,0.15647900104522705,0.14025124110101014,0.18893452093366087,1182,False,False,False,31.3,2024-11-10,0.18893452093366087,WIN,5.0,crypto
STEEM-USD,SHORT,2024-11-13,0.1959179937839508,0.22361559809352105,0.14052278516481032,1190,False,True,True,69.51,2024-11-23,0.22361559809352105,LOSS,10.0,crypto
STEEM-USD,LONG,2024-12-11,0.2571449875831604,0.2052768827932449,0.3608811971629914,1218,False,False,False,43.43,2024-12-18,0.2052768827932449,LOSS,7.0,crypto
STEEM-USD,LONG,2024-12-20,0.2016409933567047,0.15173925354705475,0.30144447297600463,1227,False,False,False,32.56,2024-12-28,0.30144447297600463,WIN,8.0,crypto
STEEM-USD,LONG,2025-02-03,0.1779100000858307,0.12449954845641728,0.2847309033446575,1272,False,False,False,31.14,2025-03-09,0.12449954845641728,LOSS,34.0,crypto
STEEM-USD,LONG,2025-03-11,0.1264059990644455,0.09957323168049897,0.18007153383233854,1308,False,False,False,25.01,2025-10-10,0.09957323168049897,LOSS,213.0,crypto
STEEM-USD,LONG,2025-10-12,0.09891600161790848,0.08342894729842956,0.1298901102568663,1523,False,False,False,24.07,2025-10-30,0.08342894729842956,LOSS,18.0,crypto
STEEM-USD,SHORT,2025-11-08,0.08545000106096268,0.09830811454847305,0.05973377408594194,1550,False,False,False,46.95,2026-01-29,0.05973377408594194,WIN,82.0,crypto
STEEM-USD,LONG,2026-02-01,0.05676199868321419,0.04787204701609833,0.0745419020174459,1635,False,False,False,28.94,2026-02-05,0.04787204701609833,LOSS,4.0,crypto
STEEM-USD,LONG,2026-02-06,0.05215999856591225,0.04247140280293785,0.07153719009186105,1640,False,False,False,21.03,2026-02-26,0.07153719009186105,WIN,20.0,crypto
STEEM-USD,SHORT,2026-02-27,0.06159000098705292,0.07673599973043563,0.0312980035002875,1661,False,True,True,72.32,,,OPEN,,crypto
STORJ-USD,SHORT,2022-03-28,1.2953139543533325,1.4495050828553238,0.98693169734935,229,False,True,True,74.79,2022-03-30,1.4495050828553238,LOSS,2.0,crypto
STORJ-USD,SHORT,2022-03-31,1.3352060317993164,1.5201539830014408,0.9653101293950677,232,False,True,True,75.84,2022-04-04,1.5201539830014408,LOSS,4.0,crypto
STORJ-USD,LONG,2022-05-10,0.6536970138549805,0.468664198156816,1.0237626452513093,272,False,False,False,27.18,2022-05-11,0.468664198156816,LOSS,1.0,crypto
STORJ-USD,LONG,2022-05-13,0.5002300143241882,0.2917075721112423,0.9172748987500801,275,False,False,False,22.0,2022-06-23,0.9172748987500801,WIN,41.0,crypto
STORJ-USD,SHORT,2022-06-26,0.8308349847793579,1.0300159124230759,0.43247312949192196,319,False,True,True,68.85,2022-10-11,0.43247312949192196,WIN,107.0,crypto
STORJ-USD,SHORT,2022-10-27,0.4248889982700348,0.46728294912709234,0.3401010965559197,442,False,False,False,50.7,2022-11-01,0.46728294912709234,LOSS,5.0,crypto
STORJ-USD,SHORT,2022-11-02,0.44385701417922974,0.49092205053431764,0.3497269414690539,448,False,False,False,58.99,2022-11-03,0.49092205053431764,LOSS,1.0,crypto
STORJ-USD,SHORT,2022-11-06,0.4568580090999603,0.5113720214199791,0.34782998445992286,452,True,False,False,65.37,2022-11-08,0.34782998445992286,WIN,2.0,crypto
STORJ-USD,LONG,2022-12-20,0.26511499285697937,0.22492867213661544,0.34548763429770724,496,False,False,False,27.44,2023-01-15,0.34548763429770724,WIN,26.0,crypto
STORJ-USD,SHORT,2023-01-17,0.33997398614883423,0.36997999809874094,0.2799619622490208,524,False,True,True,77.85,2023-01-22,0.36997999809874094,LOSS,5.0,crypto
STORJ-USD,LONG,2023-03-06,0.3778969943523407,0.32166711621005145,0.4903567506369192,572,False,False,False,39.76,2023-03-09,0.32166711621005145,LOSS,3.0,crypto
STORJ-USD,LONG,2023-03-12,0.3345459997653961,0.2772010769582423,0.44923584537970374,578,False,False,False,28.46,2023-06-05,0.2772010769582423,LOSS,85.0,crypto
STORJ-USD,LONG,2023-06-06,0.2788749933242798,0.2545806689411383,0.3274636420905628,664,False,False,False,28.23,2023-06-08,0.3274636420905628,WIN,2.0,crypto
STORJ-USD,SHORT,2023-06-09,0.28463301062583923,0.3210250604445233,0.21184891098847114,667,False,False,False,59.53,2023-07-01,0.3210250604445233,LOSS,22.0,crypto
STORJ-USD,SHORT,2023-07-05,0.40304800868034363,0.48686671613997173,0.23541059376108742,693,False,False,False,89.83,2023-08-17,0.23541059376108742,WIN,43.0,crypto
STORJ-USD,LONG,2023-08-19,0.23595599830150604,0.20552936777607406,0.29680925935237,738,False,False,False,25.24,2023-09-10,0.29680925935237,WIN,22.0,crypto
STORJ-USD,SHORT,2023-09-14,0.3198150098323822,0.36167513502194093,0.23609475945326475,764,False,False,False,77.29,2023-09-15,0.36167513502194093,LOSS,1.0,crypto
STORJ-USD,SHORT,2023-09-16,0.3629379868507385,0.4178469595232768,0.25312004150566203,766,False,False,False,83.03,2023-09-19,0.4178469595232768,LOSS,3.0,crypto
STORJ-USD,LONG,2023-10-19,0.36852800846099854,0.299174552478917,0.5072349204251616,799,False,True,True,39.75,2023-11-08,0.5072349204251616,WIN,20.0,crypto
STORJ-USD,SHORT,2023-11-11,0.754971981048584,0.8915780284656163,0.4817598862145194,822,False,False,False,86.81,2023-12-05,0.8915780284656163,LOSS,24.0,crypto
STORJ-USD,LONG,2023-12-12,0.7093799710273743,0.5929268961923887,0.9422861206973454,853,False,False,False,41.35,2023-12-15,0.9422861206973454,WIN,3.0,crypto
STORJ-USD,SHORT,2023-12-18,1.0443220138549805,1.2172937243977606,0.6983785927694202,859,False,False,False,76.41,2023-12-21,1.2172937243977606,LOSS,3.0,crypto
STORJ-USD,SHORT,2024-01-31,0.6504930257797241,0.758492035922599,0.43449500549397446,903,False,True,False,56.88,2024-02-19,0.758492035922599,LOSS,19.0,crypto
STORJ-USD,SHORT,2024-03-03,0.8197360038757324,0.9297488219707788,0.5997103676856397,935,False,False,False,76.09,2024-03-08,0.9297488219707788,LOSS,5.0,crypto
STORJ-USD,LONG,2024-03-20,0.7140970230102539,0.5581214367174562,1.0260481955958494,952,False,True,True,33.73,2024-04-12,0.5581214367174562,LOSS,23.0,crypto
STORJ-USD,LONG,2024-04-14,0.5423640012741089,0.41023332270008983,0.806625358422147,977,False,False,False,26.49,2024-06-17,0.41023332270008983,LOSS,64.0,crypto
STORJ-USD,LONG,2024-06-19,0.3808870017528534,0.31413205599192895,0.5143968932747023,1043,False,False,False,25.09,2024-07-05,0.31413205599192895,LOSS,16.0,crypto
STORJ-USD,SHORT,2024-07-12,0.3529540002346039,0.4013641519121332,0.25613369687954524,1066,False,False,False,44.66,2024-07-13,0.4013641519121332,LOSS,1.0,crypto
STORJ-USD,SHORT,2024-07-18,0.39230799674987793,0.4441612238891661,0.28860154247130154,1072,False,False,False,54.86,2024-07-27,0.4441612238891661,LOSS,9.0,crypto
STORJ-USD,SHORT,2024-07-29,0.4852670133113861,0.5574698020494379,0.3408614358352826,1083,False,True,True,69.59,2024-08-03,0.3408614358352826,WIN,5.0,crypto
STORJ-USD,SHORT,2024-09-22,0.4087679982185364,0.4595416247288392,0.30722074519793074,1138,False,True,True,70.08,2024-10-13,0.4595416247288392,LOSS,21.0,crypto
STORJ-USD,SHORT,2024-10-18,0.6313329935073853,0.7117493039794472,0.47050037256326127,1164,False,False,False,83.24,2024-10-19,0.7117493039794472,LOSS,1.0,crypto
STORJ-USD,SHORT,2024-11-25,0.5625200271606445,0.6529738540570944,0.3816123733677448,1202,False,False,False,65.77,2024-12-01,0.6529738540570944,LOSS,6.0,crypto
STORJ-USD,LONG,2024-12-20,0.46791601181030273,0.357339049744714,0.6890699359414802,1227,False,False,False,32.19,2025-02-02,0.357339049744714,LOSS,44.0,crypto
STORJ-USD,LONG,2025-02-03,0.3541640043258667,0.2698038446189309,0.5228843237397383,1272,False,False,False,26.71,2025-03-09,0.2698038446189309,LOSS,34.0,crypto
STORJ-USD,SHORT,2025-04-20,0.2987860143184662,0.3379819299489298,0.220394183057539,1348,False,True,True,63.26,2025-04-26,0.3379819299489298,LOSS,6.0,crypto
STORJ-USD,LONG,2025-06-23,0.24572500586509705,0.21486585784288262,0.3074433019095259,1412,True,False,False,28.25,2025-07-12,0.3074433019095259,WIN,19.0,crypto
STORJ-USD,SHORT,2025-07-16,0.3021489977836609,0.3310740672355155,0.24429885887995162,1435,False,True,True,71.15,2025-09-01,0.24429885887995162,WIN,47.0,crypto
STORJ-USD,SHORT,2025-09-14,0.2661899924278259,0.2869164174325735,0.22473714241833076,1495,False,True,True,59.33,2025-09-25,0.22473714241833076,WIN,11.0,crypto
STORJ-USD,LONG,2025-09-26,0.228643000125885,0.20640442031958425,0.2731201597384865,1507,False,False,False,28.95,2025-10-10,0.20640442031958425,LOSS,14.0,crypto
STORJ-USD,LONG,2025-10-12,0.1849139928817749,0.145900837491653,0.2629403036620187,1523,False,False,False,22.44,2025-11-04,0.145900837491653,LOSS,23.0,crypto
STORJ-USD,SHORT,2025-11-08,0.18084199726581573,0.22082304012802811,0.10087991154139098,1550,False,False,False,60.29,2026-02-05,0.10087991154139098,WIN,89.0,crypto
STORJ-USD,LONG,2026-02-06,0.104482002556324,0.08548270151251589,0.14248060464394025,1640,False,False,False,25.33,2026-03-29,0.08548270151251589,LOSS,51.0,crypto
STORJ-USD,SHORT,2026-05-09,0.11576499789953232,0.12973752977541897,0.08781993414775902,1732,False,True,True,78.37,2026-05-15,0.12973752977541897,LOSS,6.0,crypto
STORJ-USD,SHORT,2026-05-16,0.12100700289011002,0.14375109312795145,0.07551882241442714,1739,False,True,True,75.44,2026-06-05,0.07551882241442714,WIN,20.0,crypto
STORJ-USD,SHORT,2026-07-05,0.07590699940919876,0.08705414992412072,0.05361269837935484,1789,False,False,False,52.92,2026-07-28,0.05361269837935484,WIN,23.0,crypto
STORJ-USD,LONG,2026-08-03,0.04508600011467934,0.03703314892132484,0.061191702501388334,1818,False,False,False,14.35,,,OPEN,,crypto
STX-USD,SHORT,2022-03-11,1.3666189908981323,1.6750196790022094,0.7498176146899782,212,False,False,False,62.74,2022-05-09,0.7498176146899782,WIN,59.0,crypto
STX-USD,LONG,2022-05-10,0.6711789965629578,0.5139023133445864,0.9857323629997006,272,False,False,False,19.47,2022-05-12,0.5139023133445864,LOSS,2.0,crypto
STX-USD,LONG,2022-05-13,0.5379049777984619,0.35683071051147724,0.9000535123724313,275,False,False,False,16.92,2022-06-13,0.35683071051147724,LOSS,31.0,crypto
STX-USD,SHORT,2022-07-20,0.4144349992275238,0.48027707902754474,0.28275083962748193,343,False,False,False,60.76,2022-08-03,0.48027707902754474,LOSS,14.0,crypto
STX-USD,SHORT,2022-08-06,0.48528799414634705,0.5429458981673386,0.3699721861043639,360,False,True,True,65.22,2022-08-22,0.3699721861043639,WIN,16.0,crypto
STX-USD,LONG,2022-08-23,0.38930800557136536,0.3378677341864767,0.4921885483411427,377,False,False,False,32.09,2022-09-07,0.3378677341864767,LOSS,15.0,crypto
STX-USD,LONG,2022-10-12,0.0037010000087320805,-0.04378784760270233,0.0986786952316009,427,True,False,False,8.23,2023-07-27,0.0986786952316009,WIN,288.0,crypto
STX-USD,SHORT,2023-07-28,0.003447999944910407,0.1359012443872571,-0.26145848893978296,716,False,False,False,99.59,,,OPEN,,crypto
SUI-USD,SHORT,2022-10-06,0.004069000016897917,0.0043951762849769776,0.0034166474807397953,202,False,True,True,68.59,2022-10-20,0.0043951762849769776,LOSS,14.0,crypto
SUI-USD,SHORT,2022-10-24,0.004985000006854534,0.00546736225397089,0.004020275512621822,220,False,False,False,82.51,2022-10-27,0.00546736225397089,LOSS,3.0,crypto
SUI-USD,SHORT,2022-10-29,0.0075980001129209995,0.008534598547821905,0.0057248032431191885,225,False,False,False,93.36,2022-10-31,0.0057248032431191885,WIN,2.0,crypto
SUI-USD,LONG,2022-12-18,0.004579999949783087,0.003930832648225031,0.005878334552899198,275,False,False,False,33.91,2023-01-14,0.005878334552899198,WIN,27.0,crypto
SUI-USD,SHORT,2023-01-15,0.005654000211507082,0.0060668635715182,0.004828273491484845,303,False,False,False,80.76,2023-01-24,0.0060668635715182,LOSS,9.0,crypto
SUI-USD,LONG,2023-02-15,0.00761700002476573,0.005894995775710957,0.011061008522875275,334,False,False,False,46.17,2023-04-15,0.011061008522875275,WIN,59.0,crypto
SUI-USD,SHORT,2023-04-17,0.012551999650895596,0.013716267944098854,0.01022346306448908,395,False,False,False,84.18,2023-04-30,0.013716267944098854,LOSS,13.0,crypto
SUI-USD,SHORT,2023-05-03,0.011754999868571758,0.01528249056137683,0.004700018482961615,411,False,False,False,86.74,2023-05-09,0.01528249056137683,LOSS,6.0,crypto
SUI-USD,LONG,2023-06-08,0.007122000213712454,-0.01217596892695556,0.04571793849504848,447,False,False,False,25.4,,,OPEN,,crypto
SYS-USD,SHORT,2022-03-23,0.6034070253372192,0.7203594621332805,0.3695021517450967,224,False,True,False,55.77,2022-03-28,0.7203594621332805,LOSS,5.0,crypto
SYS-USD,SHORT,2022-03-30,0.7044640183448792,0.8118791951433417,0.489633664747954,231,False,False,False,66.56,2022-04-18,0.489633664747954,WIN,19.0,crypto
SYS-USD,LONG,2022-05-13,0.1943800002336502,0.09625114012189798,0.39063772045715467,275,False,False,False,17.4,2023-08-17,0.09625114012189798,LOSS,461.0,crypto
SYS-USD,LONG,2023-08-20,0.09053300321102142,0.08341166330566444,0.1047756830217354,739,False,False,False,24.37,2023-08-25,0.08341166330566444,LOSS,5.0,crypto
SYS-USD,SHORT,2023-08-29,0.09780199825763702,0.11018347943478815,0.07303903590333477,748,False,False,False,57.68,2023-11-01,0.11018347943478815,LOSS,64.0,crypto
SYS-USD,SHORT,2023-11-02,0.09849900007247925,0.10829944288851409,0.07889811444040956,813,False,True,True,80.02,2023-11-08,0.10829944288851409,LOSS,6.0,crypto
SYS-USD,LONG,2024-01-24,0.11684399843215942,0.09888255608804415,0.15276688312038997,896,False,False,False,36.09,2024-02-25,0.15276688312038997,WIN,32.0,crypto
SYS-USD,SHORT,2024-02-27,0.1603509932756424,0.17728273194200223,0.12648751594292273,930,False,False,False,81.3,2024-02-28,0.17728273194200223,LOSS,1.0,crypto
SYS-USD,SHORT,2024-02-29,0.18272100389003754,0.20759816645040835,0.1329666787692959,932,False,False,False,83.3,2024-03-02,0.20759816645040835,LOSS,2.0,crypto
SYS-USD,LONG,2024-03-17,0.2790040075778961,0.20953151301038409,0.4179489967129202,949,False,False,False,53.98,2024-04-13,0.20953151301038409,LOSS,27.0,crypto
SYS-USD,SHORT,2024-06-05,0.19629399478435516,0.21903131428610312,0.15081935578085925,1029,False,True,False,58.38,2024-06-13,0.15081935578085925,WIN,8.0,crypto
SYS-USD,LONG,2024-06-15,0.1522340029478073,0.13023544675947415,0.19623111532447363,1039,False,False,False,26.25,2024-06-18,0.13023544675947415,LOSS,3.0,crypto
SYS-USD,LONG,2024-06-19,0.12060099840164185,0.09786296187424873,0.16607707145642808,1043,False,False,False,21.04,2024-07-05,0.09786296187424873,LOSS,16.0,crypto
SYS-USD,SHORT,2024-07-18,0.11224400252103806,0.12784402546552182,0.08104395663207054,1072,False,False,False,49.73,2024-08-03,0.08104395663207054,WIN,16.0,crypto
SYS-USD,LONG,2024-08-06,0.07152900099754333,0.05459338903845055,0.10540022491572891,1091,False,False,False,18.13,2024-08-18,0.10540022491572891,WIN,12.0,crypto
SYS-USD,SHORT,2024-08-22,0.14254100620746613,0.18325289839164124,0.06111722183911589,1107,False,True,True,74.74,2024-12-04,0.18325289839164124,LOSS,104.0,crypto
SYS-USD,SHORT,2024-12-05,0.17177000641822815,0.19697681801564856,0.12135638322338732,1212,False,False,False,81.05,2024-12-18,0.12135638322338732,WIN,13.0,crypto
SYS-USD,LONG,2024-12-20,0.11340399831533432,0.08305270992803104,0.17410657508994087,1227,False,False,False,33.8,2025-02-02,0.08305270992803104,LOSS,44.0,crypto
SYS-USD,LONG,2025-02-05,0.06718800216913223,0.050451327501953566,0.10066135150348957,1274,False,False,False,25.42,2025-03-04,0.050451327501953566,LOSS,27.0,crypto
SYS-USD,LONG,2025-03-11,0.044498998671770096,0.03333989744199407,0.06681720113132215,1308,False,False,False,22.33,2025-04-03,0.03333989744199407,LOSS,23.0,crypto
SYS-USD,SHORT,2025-04-20,0.03875900059938431,0.04571434722185996,0.024848307354432997,1348,False,False,False,52.46,2025-04-25,0.04571434722185996,LOSS,5.0,crypto
SYS-USD,SHORT,2025-04-27,0.04499199986457825,0.05232355561138435,0.030328888370966048,1355,False,True,True,65.05,2025-05-01,0.05232355561138435,LOSS,4.0,crypto
SYS-USD,LONG,2025-05-31,0.04170199856162071,0.03343235479010409,0.058241286104653955,1389,False,False,False,32.82,2025-06-18,0.03343235479010409,LOSS,18.0,crypto
SYS-USD,SHORT,2025-07-14,0.042031001299619675,0.04765439047650921,0.0307842229458406,1433,False,True,True,65.78,2025-07-18,0.04765439047650921,LOSS,4.0,crypto
