pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,ema_aligned,volume_confirmed,volume_used,breakout_strength_atr,exit_date,exit_price,outcome,bars_held,asset_class
PA=F,LONG,2023-09-28,1277.9000244140625,1238.2778703339734,1357.1443325742407,528,False,False,True,0.318,2023-10-02,1238.2778703339734,LOSS,2.0,metals
PA=F,LONG,2023-12-15,1198.0999755859375,1128.154250835582,1337.9914250866486,583,True,False,True,2.47,2023-12-29,1128.154250835582,LOSS,9.0,metals
PA=F,LONG,2024-03-06,1037.9000244140625,978.836096474948,1156.0278802922915,637,True,False,True,1.785,2024-04-26,978.836096474948,LOSS,36.0,metals
PA=F,LONG,2024-05-20,1030.699951171875,995.2679191649703,1101.5640151856844,689,True,False,True,0.271,2024-05-23,995.2679191649703,LOSS,3.0,metals
PA=F,LONG,2024-07-02,1020.2000122070312,969.6586205830978,1121.2827954548982,718,True,False,True,1.531,2024-07-12,969.6586205830978,LOSS,7.0,metals
PA=F,LONG,2024-08-23,942.5,904.461696904467,1018.576606191066,755,True,False,True,0.042,2024-09-06,904.461696904467,LOSS,9.0,metals
PA=F,LONG,2024-09-11,1010.2000122070312,959.870280338088,1110.8594759449177,767,True,False,True,0.842,2024-10-24,1110.8594759449177,WIN,31.0,metals
PA=F,LONG,2024-10-25,1199.699951171875,1140.2545180892691,1318.5908173370867,799,True,False,True,1.302,2024-10-31,1140.2545180892691,LOSS,4.0,metals
PA=F,LONG,2025-04-01,991.2999877929688,967.599866579793,1038.7002302193202,906,True,True,True,0.008,2025-04-03,967.599866579793,LOSS,2.0,metals
PA=F,LONG,2025-05-06,976.2999877929688,945.8324108051906,1037.235141768525,930,True,False,True,0.427,2025-05-12,945.8324108051906,LOSS,4.0,metals
PA=F,LONG,2025-05-20,1021.5999755859375,989.9312375425109,1084.9374516727908,940,True,False,True,2.665,2025-05-27,989.9312375425109,LOSS,4.0,metals
PA=F,LONG,2025-06-06,1060.5999755859375,1015.5543060812261,1150.6913145953604,952,True,False,True,0.622,2025-07-02,1150.6913145953604,WIN,17.0,metals
PA=F,LONG,2025-07-10,1186.9000244140625,1129.6204091123343,1301.459255017519,974,True,True,True,1.044,2025-07-18,1301.459255017519,WIN,6.0,metals
PA=F,LONG,2025-09-11,1219.5999755859375,1164.123275357083,1330.5533760436465,1018,True,False,True,0.833,2025-09-17,1164.123275357083,LOSS,4.0,metals
PA=F,LONG,2025-09-25,1264.4000244140625,1208.8493984080185,1375.5012764261505,1028,True,False,True,0.734,2025-10-08,1375.5012764261505,WIN,9.0,metals
PA=F,LONG,2025-10-13,1509.4000244140625,1432.4898196284814,1663.2204339852246,1040,True,False,True,0.426,2025-10-21,1432.4898196284814,LOSS,6.0,metals
PA=F,LONG,2025-12-15,1592.800048828125,1522.781951888549,1732.836242707277,1084,True,False,True,1.065,2025-12-18,1732.836242707277,WIN,3.0,metals
PA=F,LONG,2025-12-19,1749.0,1674.1573334504935,1898.685333099013,1088,True,False,True,0.04,2025-12-23,1898.685333099013,WIN,2.0,metals
PA=F,LONG,2025-12-26,1984.699951171875,1853.4899455853115,2247.119962345002,1092,True,False,True,0.902,2025-12-29,1853.4899455853115,LOSS,1.0,metals
PA=F,LONG,2026-01-23,2010.0,1875.0594831073797,2279.8810337852406,1110,True,False,True,0.375,2026-01-27,1875.0594831073797,LOSS,2.0,metals
PA=F,LONG,2026-07-22,1302.9000244140625,1249.349040990546,1410.0019912610956,1233,True,False,True,0.161,2026-07-24,1249.349040990546,LOSS,2.0,metals
PA=F,LONG,2026-08-04,1355.300048828125,1286.841367171983,1492.2174121404091,1242,True,False,True,1.531,,,OPEN,,metals
HG=F,LONG,2021-12-27,4.465000152587891,4.31132131084051,4.7723578360826515,87,True,False,True,0.508,2022-01-28,4.31132131084051,LOSS,23.0,metals
HG=F,LONG,2022-02-09,4.600500106811523,4.439978288548032,4.921543743338507,118,True,False,True,0.243,2022-03-04,4.921543743338507,WIN,16.0,metals
HG=F,LONG,2022-06-02,4.553999900817871,4.369661290606193,4.922677121241227,196,True,False,True,1.454,2022-06-10,4.369661290606193,LOSS,6.0,metals
HG=F,LONG,2022-08-10,3.6554999351501465,3.502804962765876,3.960889879918687,243,True,False,True,0.714,2022-08-31,3.502804962765876,LOSS,15.0,metals
HG=F,LONG,2022-10-26,3.629499912261963,3.484292336137889,3.9199150645101106,297,True,False,True,0.647,2022-10-28,3.484292336137889,LOSS,2.0,metals
HG=F,LONG,2022-11-04,3.7144999504089355,3.537921026487366,4.067657798252075,304,True,False,True,0.963,2023-01-11,4.067657798252075,WIN,45.0,metals
HG=F,LONG,2023-01-12,4.185999870300293,4.04046747188882,4.477064667123239,350,True,False,True,0.165,2023-02-06,4.04046747188882,LOSS,16.0,metals
HG=F,LONG,2023-06-13,3.8285000324249268,3.708839675429542,4.067820746415697,454,True,False,True,0.535,2023-06-29,3.708839675429542,LOSS,11.0,metals
HG=F,LONG,2023-07-31,3.994499921798706,3.877525346805378,4.228449071785362,486,True,True,True,0.949,2023-08-02,3.877525346805378,LOSS,2.0,metals
HG=F,LONG,2023-11-21,3.814500093460083,3.7264291553804005,3.990641969619448,566,True,False,True,0.045,2023-12-06,3.7264291553804005,LOSS,11.0,metals
HG=F,LONG,2023-12-27,3.94350004196167,3.843146190669374,4.144207744546262,591,True,False,True,0.329,2024-01-03,3.843146190669374,LOSS,4.0,metals
HG=F,LONG,2024-03-07,3.9195001125335693,3.8401746722069814,4.078150993186745,639,True,False,True,0.555,2024-03-15,4.078150993186745,WIN,6.0,metals
HG=F,LONG,2024-04-03,4.192999839782715,4.0840286774727925,4.4109421644025595,657,True,False,True,0.863,2024-04-18,4.4109421644025595,WIN,11.0,metals
HG=F,LONG,2024-04-19,4.501999855041504,4.37209905590816,4.761801453308191,669,True,False,True,0.947,2024-05-13,4.761801453308191,WIN,16.0,metals
HG=F,LONG,2024-05-14,4.953499794006348,4.758708386006894,5.343082610005254,686,True,False,True,1.484,2024-05-30,4.758708386006894,LOSS,11.0,metals
HG=F,LONG,2024-08-26,4.21150016784668,4.084440874361781,4.465618754816477,757,True,False,True,0.11,2024-09-03,4.084440874361781,LOSS,5.0,metals
HG=F,LONG,2024-09-19,4.285999774932861,4.144286029632262,4.56942726553406,774,True,False,True,0.226,2024-09-26,4.56942726553406,WIN,5.0,metals
HG=F,LONG,2025-01-15,4.359499931335449,4.255174959265409,4.56814987547553,855,True,False,True,0.661,2025-01-23,4.255174959265409,LOSS,5.0,metals
HG=F,LONG,2025-02-05,4.434500217437744,4.318731901198855,4.666036849915523,869,True,False,True,0.389,2025-02-10,4.666036849915523,WIN,3.0,metals
HG=F,LONG,2025-02-13,4.769000053405762,4.617904325177,5.071191509863285,875,True,False,True,0.874,2025-02-18,4.617904325177,LOSS,2.0,metals
HG=F,LONG,2025-03-12,4.821000099182129,4.620896442148679,5.221207413249029,893,True,False,True,0.185,2025-03-26,5.221207413249029,WIN,10.0,metals
HG=F,LONG,2025-06-26,5.065499782562256,4.891580921106976,5.413337505472816,966,True,True,True,0.339,2025-07-08,5.413337505472816,WIN,8.0,metals
HG=F,LONG,2025-07-22,5.697000026702881,5.463638846455259,6.163722387198124,984,True,False,True,0.129,2025-07-30,5.463638846455259,LOSS,6.0,metals
HG=F,LONG,2025-10-03,5.058000087738037,4.904264236751684,5.3654717897107425,1036,True,False,True,1.815,2025-10-10,4.904264236751684,LOSS,5.0,metals
HG=F,LONG,2025-10-27,5.140500068664551,4.9622098471528995,5.497080511687853,1052,True,False,True,0.275,2025-11-04,4.9622098471528995,LOSS,6.0,metals
HG=F,LONG,2025-11-28,5.185500144958496,5.0256936474892555,5.505113139896977,1075,True,False,True,0.019,2025-12-23,5.505113139896977,WIN,17.0,metals
HG=F,LONG,2025-12-26,5.766499996185303,5.544728564035414,6.21004286048508,1094,True,False,True,1.826,2025-12-29,5.544728564035414,LOSS,1.0,metals
HG=F,LONG,2026-01-05,5.924499988555908,5.654138848611533,6.465222268444659,1099,True,False,True,1.006,2026-01-29,6.465222268444659,WIN,17.0,metals
HG=F,LONG,2026-04-13,5.97599983215332,5.734058865963552,6.459881764532858,1166,True,False,True,0.872,2026-05-12,6.459881764532858,WIN,21.0,metals
HG=F,LONG,2026-05-13,6.635499954223633,6.381696144850322,7.143107572970255,1188,True,False,True,0.272,2026-05-15,6.381696144850322,LOSS,2.0,metals
HG=F,LONG,2026-06-02,6.649499893188477,6.3932099895172065,7.162079700531017,1201,True,False,True,0.035,2026-06-05,6.3932099895172065,LOSS,3.0,metals
HG=F,LONG,2026-07-21,6.511000156402588,6.266444635109261,7.0001111989892415,1234,True,False,True,1.014,2026-07-28,6.266444635109261,LOSS,5.0,metals
HG=F,LONG,2026-08-04,6.618500232696533,6.395594328459289,7.064312041171021,1244,True,False,True,0.799,,,OPEN,,metals
^NDX,LONG,2021-11-18,16482.970703125,16116.824811066625,17215.26248724175,62,True,False,True,0.156,2021-11-24,16116.824811066625,LOSS,4.0,indices
^NDX,LONG,2021-12-27,16567.5,15957.540809665215,17787.41838066957,87,True,False,True,0.37,2022-01-05,15957.540809665215,LOSS,7.0,indices
^NDX,LONG,2022-03-22,14654.330078125,13857.163317605005,16248.66359916499,146,True,False,True,0.461,2022-04-18,13857.163317605005,LOSS,18.0,indices
^NDX,LONG,2022-07-19,12249.419921875,11607.34293742194,13533.573890781121,227,True,False,True,0.218,2022-08-11,13533.573890781121,WIN,17.0,indices
^NDX,LONG,2022-08-12,13565.8701171875,12974.290995177449,14749.028361207602,245,True,False,True,0.035,2022-08-22,12974.290995177449,LOSS,6.0,indices
^NDX,LONG,2022-11-30,12030.0595703125,11481.18653105818,13127.80564882114,321,True,False,True,0.019,2022-12-07,11481.18653105818,LOSS,5.0,indices
^NDX,LONG,2023-01-26,12051.48046875,11571.121293882474,13012.198818485052,359,True,False,True,0.552,2023-03-31,13012.198818485052,WIN,45.0,indices
^NDX,LONG,2023-04-28,13245.990234375,12835.429179393717,14067.112344337565,423,True,False,True,0.204,2023-05-26,14067.112344337565,WIN,20.0,indices
^NDX,LONG,2023-05-30,14354.990234375,13953.751485299377,15157.467732526246,444,True,False,True,0.127,2023-06-15,15157.467732526246,WIN,12.0,indices
^NDX,LONG,2023-07-12,15307.23046875,14908.949792768617,16103.791820712766,473,True,False,True,0.113,2023-08-16,14908.949792768617,LOSS,25.0,indices
^NDX,LONG,2023-11-10,15529.1201171875,15063.808322779949,16459.743706002602,559,True,False,True,0.632,2023-12-13,16459.743706002602,WIN,22.0,indices
^NDX,LONG,2023-12-18,16729.80078125,16350.259432035,17488.88347968,584,True,False,True,0.316,2024-01-04,16350.259432035,LOSS,11.0,indices
^NDX,LONG,2024-01-18,16982.2890625,16581.415687391254,17784.03581271749,604,True,False,True,0.065,2024-02-07,17784.03581271749,WIN,14.0,indices
^NDX,LONG,2024-02-09,17962.41015625,17555.183097458663,18776.864273832674,620,True,False,True,0.728,2024-02-13,17555.183097458663,LOSS,2.0,indices
^NDX,LONG,2024-03-01,18302.91015625,17868.659301762393,19171.411865225215,634,True,False,True,0.973,2024-03-05,17868.659301762393,LOSS,2.0,indices
^NDX,LONG,2024-05-14,18322.76953125,17864.989632692857,19238.329328364285,685,True,True,True,0.328,2024-06-12,19238.329328364285,WIN,20.0,indices
^NDX,LONG,2024-06-13,19576.919921875,19131.656195079173,20467.447375466654,706,True,False,True,0.09,2024-07-09,20467.447375466654,WIN,16.0,indices
^NDX,LONG,2024-07-10,20675.380859375,20254.00419761204,21518.134182900918,723,True,False,True,0.624,2024-07-11,20254.00419761204,LOSS,1.0,indices
^NDX,LONG,2024-09-26,20115.5390625,19485.76143571588,21375.094316068236,778,True,False,True,0.229,2024-12-04,21375.094316068236,WIN,48.0,indices
^NDX,LONG,2024-12-06,21622.25,21133.10487676288,22600.540246474236,828,True,False,True,0.428,2024-12-19,21133.10487676288,LOSS,9.0,indices
^NDX,LONG,2025-01-22,21853.0,21146.407418548803,23266.185162902395,857,True,False,True,0.043,2025-01-27,21146.407418548803,LOSS,3.0,indices
^NDX,LONG,2025-02-13,22030.7109375,21376.80552518201,23338.521762135977,873,True,False,True,0.261,2025-02-24,21376.80552518201,LOSS,6.0,indices
^NDX,LONG,2025-05-01,19786.7109375,18583.649515825065,22192.83378084987,926,True,False,True,0.132,2025-06-24,22192.83378084987,WIN,36.0,indices
^NDX,LONG,2025-06-25,22237.740234375,21629.035129573105,23455.15044397879,963,True,False,True,0.056,2025-07-29,23455.15044397879,WIN,23.0,indices
^NDX,LONG,2025-08-08,23611.26953125,23079.20152190591,24675.40554993818,994,True,False,True,0.082,2025-08-20,23079.20152190591,LOSS,8.0,indices
^NDX,LONG,2025-09-11,23992.560546875,23493.11065882089,24991.46032298322,1017,True,False,True,0.093,2025-10-06,24991.46032298322,WIN,17.0,indices
^NDX,LONG,2025-10-08,25136.619140625,24646.865145972733,26116.127129929533,1036,True,False,True,0.301,2025-10-10,24646.865145972733,LOSS,2.0,indices
^NDX,LONG,2025-10-24,25358.16015625,24681.919404927987,26710.641658894026,1048,True,False,True,0.482,2025-11-07,24681.919404927987,LOSS,10.0,indices
^NDX,LONG,2025-12-05,25692.05078125,24881.927102422356,27312.298138905287,1077,True,False,True,0.071,2025-12-17,24881.927102422356,LOSS,8.0,indices
^NDX,LONG,2026-01-27,25939.740234375,25301.980942477494,27215.258818170012,1111,True,False,True,0.209,2026-02-03,25301.980942477494,LOSS,5.0,indices
^NDX,LONG,2026-04-10,25116.33984375,24226.819228536016,26895.381074177967,1162,True,False,True,0.042,2026-04-22,26895.381074177967,WIN,8.0,indices
^NDX,LONG,2026-04-24,27303.669921875,26458.081327030635,28994.84711156373,1172,True,False,True,0.7,2026-05-08,28994.84711156373,WIN,10.0,indices
^NDX,LONG,2026-05-11,29320.66015625,28506.10967176763,30949.76112521474,1183,True,False,True,0.21,2026-06-09,28506.10967176763,LOSS,20.0,indices
^NDX,LONG,2026-08-13,30084.5,29008.37796793353,32236.744064132938,1248,True,False,True,0.256,,,OPEN,,indices
^DJI,LONG,2021-12-27,36302.37890625,35418.190743528925,38070.75523169215,87,True,False,True,0.255,2022-01-18,35418.190743528925,LOSS,15.0,indices
^DJI,LONG,2022-03-28,34955.890625,33869.592959626,37128.485955747994,150,True,False,True,0.024,2022-04-22,33869.592959626,LOSS,18.0,indices
^DJI,LONG,2022-07-21,32036.900390625,30916.08421299586,34278.53274588328,229,True,False,True,0.165,2022-08-16,34278.53274588328,WIN,18.0,indices
^DJI,LONG,2022-10-24,31499.619140625,30207.366256823243,34084.124908228514,295,True,False,True,0.589,2022-11-22,34084.124908228514,WIN,21.0,indices
^DJI,LONG,2022-11-23,34194.05859375,33177.1505388011,36227.8747036478,317,True,False,True,0.154,2022-12-15,33177.1505388011,LOSS,15.0,indices
^DJI,LONG,2023-04-28,34098.16015625,33421.09494403164,35452.29058068672,423,True,False,True,0.045,2023-05-03,33421.09494403164,LOSS,3.0,indices
^DJI,LONG,2023-06-09,33876.78125,33227.107256202195,35176.12923759561,452,True,False,True,0.009,2023-07-19,35176.12923759561,WIN,26.0,indices
^DJI,LONG,2023-07-24,35411.23828125,34848.255043160636,36537.20475742873,481,True,False,True,0.137,2023-08-16,34848.255043160636,LOSS,17.0,indices
^DJI,LONG,2023-11-10,34283.1015625,33589.40314691757,35670.498393664864,559,True,False,True,0.088,2023-11-30,35670.498393664864,WIN,13.0,indices
^DJI,LONG,2023-12-01,36245.5,35666.238628834304,37404.02274233139,573,True,False,True,0.949,2023-12-19,37404.02274233139,WIN,12.0,indices
^DJI,LONG,2023-12-27,37656.51953125,37102.04107189667,38765.476449956666,590,True,False,True,0.055,2024-02-02,38765.476449956666,WIN,25.0,indices
^DJI,LONG,2024-02-12,38797.37890625,38210.374553550384,39971.38761164923,621,True,False,True,0.047,2024-02-13,38210.374553550384,LOSS,1.0,indices
^DJI,LONG,2024-02-22,39069.109375,38418.59941046473,40370.129304070535,628,True,False,True,0.437,2024-04-10,38418.59941046473,LOSS,33.0,indices
^DJI,LONG,2024-05-08,39056.390625,38296.29323066686,40576.58541366628,681,True,False,True,0.207,2024-05-30,38296.29323066686,LOSS,15.0,indices
^DJI,LONG,2024-07-10,39721.359375,39029.31984623883,41105.43843252234,723,True,False,True,0.192,2024-07-17,41105.43843252234,WIN,5.0,indices
^DJI,LONG,2024-08-26,41240.51953125,40335.89241301909,43049.77376771181,756,True,False,True,0.072,2024-09-06,40335.89241301909,LOSS,8.0,indices
^DJI,LONG,2024-09-16,41622.078125,40622.049129692045,43622.13611561591,770,True,False,True,0.074,2024-11-06,43622.13611561591,WIN,37.0,indices
^DJI,LONG,2024-11-08,43988.98828125,43041.61065367868,45883.743536392634,809,True,False,True,0.35,2024-11-19,43041.61065367868,LOSS,7.0,indices
^DJI,LONG,2024-11-25,44736.5703125,43821.61887316613,46566.47319116774,820,True,True,True,0.546,2024-12-13,43821.61887316613,LOSS,13.0,indices
^DJI,LONG,2025-01-21,44025.80859375,43029.74302490551,46017.93973143898,856,True,False,True,0.676,2025-03-03,43029.74302490551,LOSS,28.0,indices
^DJI,LONG,2025-05-02,41317.4296875,39456.11466903823,45040.05972442354,927,True,False,True,0.155,2025-08-15,45040.05972442354,WIN,72.0,indices
^DJI,LONG,2025-08-22,45631.73828125,44773.87064398367,47347.473555782664,1004,True,False,True,0.989,2025-10-27,47347.473555782664,WIN,45.0,indices
^DJI,LONG,2025-10-28,47706.37109375,46735.53639313062,49648.04049498876,1050,True,False,True,0.292,2025-11-07,46735.53639313062,LOSS,8.0,indices
^DJI,LONG,2025-11-12,48254.8203125,47248.694106535826,50267.07272442835,1061,True,False,True,0.426,2025-11-14,47248.694106535826,LOSS,2.0,indices
^DJI,LONG,2025-12-11,48704.01171875,47631.80460390931,50848.42594843138,1081,True,False,True,0.508,2026-03-03,47631.80460390931,LOSS,54.0,indices
^DJI,LONG,2026-05-21,50285.66015625,49177.96044944418,52501.05956986164,1191,True,False,True,0.154,2026-06-25,52501.05956986164,WIN,23.0,indices
^DJI,LONG,2026-07-02,52900.0703125,51687.59549094129,55325.01995561742,1219,True,False,True,0.26,2026-07-23,51687.59549094129,LOSS,14.0,indices
^DJI,LONG,2026-08-04,54085.87890625,52761.972814796965,56733.69108915607,1241,True,False,True,1.203,2026-08-20,52761.972814796965,LOSS,12.0,indices
^GSPC,LONG,2021-12-27,4791.18994140625,4662.137642329877,5049.294539558996,87,True,False,True,0.782,2022-01-10,4662.137642329877,LOSS,10.0,indices
^GSPC,LONG,2022-03-18,4463.1201171875,4277.0973721465725,4835.165607269355,144,True,False,True,0.076,2022-04-22,4277.0973721465725,LOSS,24.0,indices
^GSPC,LONG,2022-07-21,3998.949951171875,3840.7706194044827,4315.30861470666,229,True,False,True,0.314,2022-08-16,4315.30861470666,WIN,18.0,indices
^GSPC,LONG,2022-11-10,3956.3701171875,3777.2357590318784,4314.638833498743,308,True,False,True,0.498,2022-12-22,3777.2357590318784,LOSS,29.0,indices
^GSPC,LONG,2023-01-23,4019.81005859375,3893.5547306232056,4272.320714534839,356,True,False,True,0.07,2023-03-10,3893.5547306232056,LOSS,33.0,indices
^GSPC,LONG,2023-03-31,4109.31005859375,3988.010625024989,4351.908925731272,404,True,False,True,0.508,2023-06-13,4351.908925731272,WIN,50.0,indices
^GSPC,LONG,2023-06-15,4425.83984375,4335.437463885584,4606.644603478831,456,True,False,True,0.753,2023-06-26,4335.437463885584,LOSS,6.0,indices
^GSPC,LONG,2023-06-30,4450.3798828125,4365.674876399984,4619.789895637532,466,True,False,True,0.045,2023-08-17,4365.674876399984,LOSS,33.0,indices
^GSPC,LONG,2023-11-10,4415.240234375,4310.173870354734,4625.372962415531,559,True,False,True,0.413,2023-12-12,4625.372962415531,WIN,21.0,indices
^GSPC,LONG,2023-12-13,4707.08984375,4626.2873912077575,4868.694748834485,581,True,False,True,1.563,2024-01-24,4868.694748834485,WIN,27.0,indices
^GSPC,LONG,2024-01-29,4927.93017578125,4850.590501110785,5082.60952512218,611,True,False,True,0.549,2024-01-31,4850.590501110785,LOSS,2.0,indices
^GSPC,LONG,2024-02-02,4958.60986328125,4871.577477737002,5132.674634369747,615,True,False,True,0.632,2024-03-01,5132.674634369747,WIN,19.0,indices
^GSPC,LONG,2024-03-07,5157.35986328125,5067.3738163688995,5337.331957105951,638,True,False,True,0.171,2024-04-15,5067.3738163688995,LOSS,26.0,indices
^GSPC,LONG,2024-05-09,5214.080078125,5103.529934085483,5435.180366204035,682,True,False,True,0.042,2024-06-12,5435.180366204035,WIN,23.0,indices
^GSPC,LONG,2024-06-17,5473.22998046875,5375.895272140078,5667.899397126093,708,True,False,True,0.534,2024-07-16,5667.899397126093,WIN,19.0,indices
^GSPC,LONG,2024-08-19,5608.25,5443.5117154817835,5937.726569036433,751,True,False,True,0.278,2024-09-06,5443.5117154817835,LOSS,13.0,indices
^GSPC,LONG,2024-09-19,5713.64013671875,5562.324407668534,6016.271594819182,773,True,False,True,0.316,2024-11-11,6016.271594819182,WIN,37.0,indices
^GSPC,LONG,2024-11-26,6021.6298828125,5908.771244331785,6247.34715977393,821,True,False,True,0.016,2024-12-18,5908.771244331785,LOSS,15.0,indices
